Geography,Name,Median Household Income,Poverty Rate (%),Unemployment Rate (%),Bachelor's Degree or Higher (%)
8600000US49026,ZCTA5 49026,41912,19.2,4.3,9.8
8600000US49027,ZCTA5 49027,26250,32.5,5.2,6.6
8600000US49028,ZCTA5 49028,43387,23.5,7.1,10.0
8600000US49029,ZCTA5 49029,51667,9.6,6.3,13.9
8600000US49030,ZCTA5 49030,42702,16.1,4.8,8.2
8600000US49031,ZCTA5 49031,45000,19.7,5.0,15.1
8600000US49032,ZCTA5 49032,44559,13.9,4.1,13.2
8600000US49033,ZCTA5 49033,61563,6.3,2.3,16.5
8600000US49034,ZCTA5 49034,67500,6.9,5.5,23.1
8600000US49036,ZCTA5 49036,41778,15.4,4.5,15.3
8600000US49037,ZCTA5 49037,30652,25.3,10.9,10.3
8600000US49038,ZCTA5 49038,52717,11.4,6.3,17.0
8600000US49040,ZCTA5 49040,43616,8.6,8.7,14.6
8600000US49042,ZCTA5 49042,44818,19.1,5.0,10.5
8600000US49043,ZCTA5 49043,26676,38.9,7.6,6.7
8600000US49045,ZCTA5 49045,41411,24.0,7.4,12.0
8600000US49046,ZCTA5 49046,49696,14.0,5.7,17.1
8600000US49047,ZCTA5 49047,37859,19.1,7.7,15.6
8600000US49048,ZCTA5 49048,40164,23.8,9.4,18.0
8600000US49050,ZCTA5 49050,52917,5.3,4.5,16.8
8600000US49051,ZCTA5 49051,65451,8.5,4.4,25.3
8600000US49052,ZCTA5 49052,56786,7.3,3.1,9.2
8600000US49053,ZCTA5 49053,57451,15.0,6.2,26.2
8600000US49055,ZCTA5 49055,53125,13.0,5.8,15.2
8600000US49056,ZCTA5 49056,36967,29.4,7.5,7.8
8600000US49057,ZCTA5 49057,39297,24.1,7.8,8.4
8600000US49058,ZCTA5 49058,48305,14.4,6.4,16.6
8600000US49060,ZCTA5 49060,62083,7.3,4.5,36.9
8600000US49061,ZCTA5 49061,51220,20.9,5.5,8.9
8600000US49064,ZCTA5 49064,42561,22.8,6.6,17.6
8600000US49065,ZCTA5 49065,50181,12.9,4.5,19.4
8600000US49066,ZCTA5 49066,45398,14.6,2.1,8.6
8600000US49067,ZCTA5 49067,52600,12.8,5.5,16.7
8600000US49068,ZCTA5 49068,50600,8.7,4.7,28.7
8600000US49070,ZCTA5 49070,50739,15.5,6.1,15.5
8600000US49071,ZCTA5 49071,71107,5.3,4.2,37.3
8600000US49072,ZCTA5 49072,49483,9.4,4.1,13.9
8600000US49073,ZCTA5 49073,46908,17.0,7.7,10.4
8600000US49074,ZCTA5 49074,17308,41.2,0.0,64.7
8600000US49075,ZCTA5 49075,19464,35.1,43.8,0.0
8600000US49076,ZCTA5 49076,50000,11.5,8.0,21.2
8600000US49078,ZCTA5 49078,50221,11.0,7.4,16.7
8600000US49079,ZCTA5 49079,53144,20.5,4.9,24.3
8600000US49080,ZCTA5 49080,53942,14.5,5.9,23.1
8600000US49082,ZCTA5 49082,43765,19.9,4.2,11.9
8600000US49083,ZCTA5 49083,69888,3.8,5.3,48.8
8600000US49084,ZCTA5 49084,-,0.0,0.0,0.0
8600000US49085,ZCTA5 49085,62958,6.0,3.9,42.5
8600000US49087,ZCTA5 49087,65393,7.3,4.9,28.8
8600000US49088,ZCTA5 49088,69167,3.3,3.1,28.0
8600000US49089,ZCTA5 49089,45000,15.9,5.7,10.4
8600000US49090,ZCTA5 49090,40993,22.0,5.5,20.0
8600000US49091,ZCTA5 49091,42038,20.8,6.9,17.2
8600000US49092,ZCTA5 49092,42468,22.6,8.0,9.8
8600000US49093,ZCTA5 49093,45362,17.6,6.3,18.1
8600000US49094,ZCTA5 49094,43521,14.8,5.2,10.5
8600000US49095,ZCTA5 49095,50268,14.6,4.7,19.1
8600000US49096,ZCTA5 49096,51583,12.2,5.5,10.4
8600000US49097,ZCTA5 49097,57827,8.7,5.1,18.9
8600000US49098,ZCTA5 49098,42454,19.1,6.7,16.8
8600000US49099,ZCTA5 49099,45042,19.7,8.2,7.9
8600000US49101,ZCTA5 49101,50511,9.5,6.6,19.5
8600000US49102,ZCTA5 49102,52283,15.9,2.8,29.2
8600000US49103,ZCTA5 49103,51908,19.8,5.0,48.7
8600000US49104,ZCTA5 49104,-,-,4.4,100.0
8600000US49106,ZCTA5 49106,44750,10.9,4.4,24.7
8600000US49107,ZCTA5 49107,49336,12.4,5.3,19.6
8600000US49111,ZCTA5 49111,48586,15.7,7.4,13.9
8600000US49112,ZCTA5 49112,50417,10.6,4.2,18.3
8600000US49113,ZCTA5 49113,46761,13.9,5.2,12.9
8600000US49115,ZCTA5 49115,34009,13.4,0.0,66.1
8600000US49116,ZCTA5 49116,65106,5.3,6.1,51.3
8600000US49117,ZCTA5 49117,52204,16.4,5.2,36.6
8600000US49119,ZCTA5 49119,70313,0.0,0.0,18.8
8600000US49120,ZCTA5 49120,42295,18.2,7.6,16.5
8600000US49125,ZCTA5 49125,42336,1.9,2.8,21.7
8600000US49126,ZCTA5 49126,46500,9.3,9.0,15.5
8600000US49127,ZCTA5 49127,66750,5.8,4.8,37.5
8600000US49128,ZCTA5 49128,48272,11.6,4.2,20.8
8600000US49129,ZCTA5 49129,57250,6.8,1.4,41.0
8600000US49130,ZCTA5 49130,40729,16.5,4.6,14.0
8600000US49201,ZCTA5 49201,51430,13.0,4.8,19.2
8600000US49202,ZCTA5 49202,31382,27.2,9.8,11.4
8600000US49203,ZCTA5 49203,38765,26.2,8.1,21.2
8600000US49220,ZCTA5 49220,50361,8.8,4.2,14.2
8600000US49221,ZCTA5 49221,40978,19.8,7.1,19.6
8600000US49224,ZCTA5 49224,32794,27.4,8.1,17.2
8600000US49227,ZCTA5 49227,43750,15.9,5.1,8.2
8600000US49228,ZCTA5 49228,53092,11.9,5.4,24.4
8600000US49229,ZCTA5 49229,66207,8.9,5.2,19.0
8600000US49230,ZCTA5 49230,56563,10.1,6.2,20.9
8600000US49232,ZCTA5 49232,43317,33.5,5.7,11.3
8600000US49233,ZCTA5 49233,51944,6.8,5.8,25.6
8600000US49234,ZCTA5 49234,54872,13.9,3.0,27.1
8600000US49235,ZCTA5 49235,46600,15.7,7.4,13.1
8600000US49236,ZCTA5 49236,54883,8.0,5.8,23.3
8600000US49237,ZCTA5 49237,52784,11.5,4.4,23.5
8600000US49238,ZCTA5 49238,52604,13.4,7.1,20.7
8600000US49240,ZCTA5 49240,67357,5.4,6.0,24.9
8600000US49241,ZCTA5 49241,49483,11.8,3.2,9.5
8600000US49242,ZCTA5 49242,38418,23.0,6.0,18.8
8600000US49245,ZCTA5 49245,45375,15.3,8.4,11.4
8600000US49246,ZCTA5 49246,70909,3.6,5.3,26.5
8600000US49247,ZCTA5 49247,44375,16.6,6.9,12.6
8600000US49248,ZCTA5 49248,43000,24.6,4.9,11.9
8600000US49249,ZCTA5 49249,47682,8.6,5.5,20.5
8600000US49250,ZCTA5 49250,44655,15.9,4.3,17.2
8600000US49251,ZCTA5 49251,59634,8.9,5.0,15.1
8600000US49252,ZCTA5 49252,40000,17.4,7.8,11.8
8600000US49253,ZCTA5 49253,45313,12.6,6.5,22.8
8600000US49254,ZCTA5 49254,27895,27.7,19.0,16.6
8600000US49255,ZCTA5 49255,37895,26.7,3.8,5.7
8600000US49256,ZCTA5 49256,44309,14.2,7.9,10.1
8600000US49259,ZCTA5 49259,57596,10.1,7.5,15.5
8600000US49261,ZCTA5 49261,61139,0.0,6.2,5.8
8600000US49262,ZCTA5 49262,42083,8.5,7.2,10.6
8600000US49263,ZCTA5 49263,-,0.0,0.0,0.0
8600000US49264,ZCTA5 49264,60708,11.5,6.9,11.7
8600000US49265,ZCTA5 49265,59159,12.8,3.3,22.7
8600000US49266,ZCTA5 49266,45213,19.7,7.6,10.3
8600000US49267,ZCTA5 49267,61328,4.2,6.3,17.7
8600000US49268,ZCTA5 49268,56688,6.7,3.1,13.1
8600000US49269,ZCTA5 49269,46870,21.1,7.8,17.4
8600000US49270,ZCTA5 49270,62827,5.8,4.0,19.2
8600000US49271,ZCTA5 49271,39234,25.2,6.3,10.8
8600000US49272,ZCTA5 49272,52824,17.0,5.5,17.7
8600000US49274,ZCTA5 49274,37098,26.9,8.4,11.5
8600000US49276,ZCTA5 49276,47014,6.1,2.7,18.2
8600000US49277,ZCTA5 49277,59250,6.3,6.2,16.9
8600000US49279,ZCTA5 49279,60938,4.2,6.3,16.4
8600000US49282,ZCTA5 49282,25263,37.4,11.6,14.9
8600000US49283,ZCTA5 49283,56250,2.5,5.0,36.5
8600000US49284,ZCTA5 49284,45786,16.9,5.1,11.4
8600000US49285,ZCTA5 49285,56048,12.7,7.5,16.7
8600000US49286,ZCTA5 49286,54578,7.9,4.9,21.8
8600000US49287,ZCTA5 49287,68041,3.8,3.5,23.8
8600000US49288,ZCTA5 49288,37083,24.1,7.5,13.9
8600000US49289,ZCTA5 49289,31528,24.9,4.5,0.0
8600000US49301,ZCTA5 49301,121980,3.2,2.9,65.0
8600000US49302,ZCTA5 49302,78670,6.0,4.3,37.3
8600000US49303,ZCTA5 49303,50048,6.3,10.0,14.0
8600000US49304,ZCTA5 49304,22835,35.8,4.8,10.2
8600000US49305,ZCTA5 49305,31953,27.3,6.5,9.4
8600000US49306,ZCTA5 49306,69814,6.0,4.0,37.0
8600000US49307,ZCTA5 49307,37929,29.5,9.8,31.4
8600000US49309,ZCTA5 49309,29242,25.5,5.2,6.4
8600000US49310,ZCTA5 49310,44453,13.7,6.6,11.8
8600000US49312,ZCTA5 49312,30104,17.1,4.2,7.6
8600000US49315,ZCTA5 49315,66325,4.7,4.1,32.9
8600000US49316,ZCTA5 49316,80339,4.9,2.7,36.2
8600000US49318,ZCTA5 49318,54141,10.8,9.9,15.1
8600000US49319,ZCTA5 49319,56738,10.7,6.3,16.2
8600000US49320,ZCTA5 49320,26250,0.0,55.6,0.0
8600000US49321,ZCTA5 49321,49163,17.8,7.0,24.7
8600000US49322,ZCTA5 49322,41083,24.2,8.1,9.7
8600000US49323,ZCTA5 49323,69357,6.6,3.6,14.2
8600000US49325,ZCTA5 49325,62750,9.7,8.0,13.3
8600000US49326,ZCTA5 49326,53177,17.7,6.3,14.0
8600000US49327,ZCTA5 49327,47423,18.5,6.2,11.5
8600000US49328,ZCTA5 49328,50163,8.9,6.8,12.4
8600000US49329,ZCTA5 49329,42500,17.9,9.5,11.5
8600000US49330,ZCTA5 49330,47865,12.7,8.1,13.0
8600000US49331,ZCTA5 49331,63695,11.8,6.3,29.1
8600000US49332,ZCTA5 49332,45292,15.5,7.2,16.1
8600000US49333,ZCTA5 49333,63213,5.4,3.2,23.0
8600000US49335,ZCTA5 49335,40864,8.2,10.1,8.3
8600000US49336,ZCTA5 49336,39252,25.7,9.5,9.7
8600000US49337,ZCTA5 49337,41227,19.3,8.0,12.8
8600000US49338,ZCTA5 49338,44729,10.3,7.2,12.4
8600000US49339,ZCTA5 49339,54750,9.3,2.8,14.1
8600000US49340,ZCTA5 49340,40789,15.8,8.3,14.9
8600000US49341,ZCTA5 49341,77874,5.7,3.7,41.5
8600000US49342,ZCTA5 49342,47519,14.6,8.1,14.5
8600000US49343,ZCTA5 49343,51750,16.8,3.5,14.4
8600000US49344,ZCTA5 49344,54684,8.4,1.9,15.8
8600000US49345,ZCTA5 49345,55229,12.8,7.0,22.5
8600000US49346,ZCTA5 49346,48477,16.1,3.5,27.3
8600000US49347,ZCTA5 49347,40848,8.7,4.0,11.4
8600000US49348,ZCTA5 49348,55744,9.7,5.8,19.1
8600000US49349,ZCTA5 49349,37052,22.4,8.5,8.2
8600000US49401,ZCTA5 49401,39000,35.0,7.0,31.1
8600000US49402,ZCTA5 49402,37813,16.3,7.0,13.9
8600000US49403,ZCTA5 49403,67500,4.0,3.4,19.9
8600000US49404,ZCTA5 49404,56548,8.9,3.9,19.1
8600000US49405,ZCTA5 49405,40682,13.8,6.4,12.5
8600000US49406,ZCTA5 49406,49615,11.1,3.8,52.7
8600000US49408,ZCTA5 49408,41675,21.1,4.4,20.4
8600000US49410,ZCTA5 49410,34135,20.5,6.7,11.1
8600000US49411,ZCTA5 49411,44107,14.3,5.8,16.6
8600000US49412,ZCTA5 49412,48825,17.3,6.9,18.9
8600000US49415,ZCTA5 49415,52973,6.1,3.8,24.2
8600000US49417,ZCTA5 49417,56281,10.0,5.9,35.2
8600000US49418,ZCTA5 49418,57934,7.6,4.0,35.2
8600000US49419,ZCTA5 49419,64547,5.0,2.6,21.7
8600000US49420,ZCTA5 49420,35064,28.4,6.0,13.7
8600000US49421,ZCTA5 49421,40391,23.0,5.8,10.1
8600000US49423,ZCTA5 49423,49164,16.3,5.2,30.7
8600000US49424,ZCTA5 49424,56872,10.8,5.2,28.9
8600000US49425,ZCTA5 49425,42961,28.2,7.6,8.9
8600000US49426,ZCTA5 49426,71955,5.6,3.6,34.9
8600000US49428,ZCTA5 49428,59487,4.8,3.3,29.2
8600000US49431,ZCTA5 49431,42708,14.9,7.0,23.4
8600000US49434,ZCTA5 49434,-,0.0,0.0,100.0
8600000US49435,ZCTA5 49435,65938,7.5,7.3,21.5
8600000US49436,ZCTA5 49436,41250,11.2,3.1,17.4
8600000US49437,ZCTA5 49437,49646,13.8,4.2,19.2
8600000US49440,ZCTA5 49440,21019,33.0,7.1,23.8
8600000US49441,ZCTA5 49441,43471,17.2,7.9,24.8
8600000US49442,ZCTA5 49442,29601,30.6,10.9,7.2
8600000US49444,ZCTA5 49444,33707,26.2,9.7,11.8
8600000US49445,ZCTA5 49445,54740,13.2,7.4,27.0
8600000US49446,ZCTA5 49446,54000,18.9,4.2,16.7
8600000US49448,ZCTA5 49448,47188,16.4,7.4,18.9
8600000US49449,ZCTA5 49449,49327,12.4,3.1,34.2
8600000US49450,ZCTA5 49450,46184,37.0,9.6,11.7
8600000US49451,ZCTA5 49451,51705,11.9,5.1,14.8
8600000US49452,ZCTA5 49452,45272,17.1,5.5,7.2
8600000US49453,ZCTA5 49453,64625,9.3,3.1,44.4
8600000US49454,ZCTA5 49454,41542,19.8,6.6,15.0
8600000US49455,ZCTA5 49455,40031,17.3,6.1,20.6
8600000US49456,ZCTA5 49456,58717,8.6,5.5,36.9
8600000US49457,ZCTA5 49457,51507,17.1,8.0,14.8
8600000US49458,ZCTA5 49458,53750,0.0,0.0,0.0
8600000US49459,ZCTA5 49459,37788,24.3,4.6,6.5
8600000US49460,ZCTA5 49460,69507,5.0,5.9,29.0
8600000US49461,ZCTA5 49461,52874,8.4,4.9,28.1
8600000US49464,ZCTA5 49464,66790,7.6,3.8,28.0
8600000US49503,ZCTA5 49503,34658,33.0,8.0,33.4
8600000US49504,ZCTA5 49504,40769,23.3,7.4,26.4
8600000US49505,ZCTA5 49505,43911,19.0,6.7,31.9
8600000US49506,ZCTA5 49506,65360,16.9,6.4,57.9
8600000US49507,ZCTA5 49507,35563,34.3,10.6,20.2
8600000US49508,ZCTA5 49508,51003,12.9,6.1,29.2
8600000US49509,ZCTA5 49509,42211,22.0,8.4,14.8
8600000US49512,ZCTA5 49512,45475,13.1,5.2,38.7
8600000US49519,ZCTA5 49519,47197,14.4,5.5,23.8
8600000US49525,ZCTA5 49525,58333,8.9,5.1,39.4
8600000US49534,ZCTA5 49534,58699,11.4,4.6,31.8
8600000US49544,ZCTA5 49544,45271,16.2,5.0,21.9
8600000US49546,ZCTA5 49546,71835,10.1,5.3,55.3
8600000US49548,ZCTA5 49548,39136,20.0,7.6,12.8
8600000US49601,ZCTA5 49601,40569,17.7,6.3,19.9
8600000US49611,ZCTA5 49611,37083,10.1,20.6,3.5
8600000US49612,ZCTA5 49612,47006,16.8,9.2,28.9
8600000US49613,ZCTA5 49613,53077,13.6,7.0,36.3
8600000US49614,ZCTA5 49614,46728,16.4,4.5,21.7
8600000US49615,ZCTA5 49615,46708,12.6,5.3,26.5
8600000US49616,ZCTA5 49616,38789,17.5,7.2,17.5
8600000US49617,ZCTA5 49617,48632,15.3,9.5,24.4
8600000US49618,ZCTA5 49618,38750,12.3,7.7,7.8
8600000US49619,ZCTA5 49619,32333,16.6,6.4,7.7
8600000US49620,ZCTA5 49620,45357,12.4,7.4,13.1
8600000US49621,ZCTA5 49621,55417,12.1,5.9,34.3
8600000US49622,ZCTA5 49622,44375,11.7,8.1,22.6
8600000US49623,ZCTA5 49623,34000,20.7,5.5,7.0
8600000US49625,ZCTA5 49625,38306,18.5,10.3,11.5
8600000US49626,ZCTA5 49626,42000,14.0,10.6,4.7
8600000US49627,ZCTA5 49627,51667,0.0,0.0,20.5
8600000US49628,ZCTA5 49628,37000,9.0,10.9,20.6
8600000US49629,ZCTA5 49629,50046,16.2,4.0,43.4
8600000US49630,ZCTA5 49630,62604,7.8,3.2,45.8
8600000US49631,ZCTA5 49631,37031,24.1,4.7,11.6
8600000US49632,ZCTA5 49632,38224,15.4,8.5,7.2
8600000US49633,ZCTA5 49633,39828,17.0,5.7,14.2
8600000US49634,ZCTA5 49634,33056,34.4,32.1,0.0
8600000US49635,ZCTA5 49635,50083,12.1,4.1,35.0
8600000US49636,ZCTA5 49636,62917,10.7,2.9,56.2
8600000US49637,ZCTA5 49637,48246,9.6,7.9,17.5
8600000US49638,ZCTA5 49638,33750,17.5,5.2,11.5
8600000US49639,ZCTA5 49639,43472,16.5,8.8,14.7
8600000US49640,ZCTA5 49640,45750,6.3,3.7,20.4
8600000US49642,ZCTA5 49642,20714,38.1,9.2,11.2
8600000US49643,ZCTA5 49643,48684,16.7,4.7,16.2
8600000US49644,ZCTA5 49644,32644,28.3,4.8,10.8
8600000US49645,ZCTA5 49645,35250,23.3,9.8,12.8
8600000US49646,ZCTA5 49646,39991,14.6,6.7,11.5
8600000US49648,ZCTA5 49648,67500,3.5,1.7,44.9
8600000US49649,ZCTA5 49649,51076,15.0,5.5,11.7
8600000US49650,ZCTA5 49650,62071,4.3,2.2,32.8
8600000US49651,ZCTA5 49651,37839,21.0,8.0,14.2
8600000US49653,ZCTA5 49653,47708,10.9,4.3,30.2
8600000US49654,ZCTA5 49654,65625,5.4,5.2,52.9
8600000US49655,ZCTA5 49655,42539,15.5,5.7,10.9
8600000US49656,ZCTA5 49656,31563,34.3,8.2,5.3
8600000US49657,ZCTA5 49657,47931,8.7,4.0,13.7
8600000US49659,ZCTA5 49659,40553,19.1,7.9,11.5
8600000US49660,ZCTA5 49660,41473,15.8,5.3,21.6
8600000US49663,ZCTA5 49663,42676,18.3,6.4,10.9
8600000US49664,ZCTA5 49664,50133,8.2,4.8,29.9
8600000US49665,ZCTA5 49665,37558,23.5,6.2,11.1
8600000US49666,ZCTA5 49666,-,0.0,0.0,0.0
8600000US49667,ZCTA5 49667,33897,15.0,6.5,10.6
8600000US49668,ZCTA5 49668,36367,26.5,8.9,11.5
8600000US49670,ZCTA5 49670,54946,10.9,4.1,52.4
8600000US49674,ZCTA5 49674,44737,14.8,4.8,35.0
8600000US49675,ZCTA5 49675,51118,11.8,5.9,33.8
8600000US49676,ZCTA5 49676,39345,19.8,8.8,24.2
8600000US49677,ZCTA5 49677,34967,27.5,6.3,13.6
8600000US49679,ZCTA5 49679,41563,15.6,6.5,10.3
8600000US49680,ZCTA5 49680,43406,19.1,11.5,9.8
8600000US49682,ZCTA5 49682,51691,18.5,4.8,33.9
8600000US49683,ZCTA5 49683,38438,21.5,6.0,13.2
8600000US49684,ZCTA5 49684,52958,9.9,5.0,32.4
8600000US49686,ZCTA5 49686,53197,12.9,4.8,36.8
8600000US49688,ZCTA5 49688,51136,12.7,4.4,16.0
8600000US49689,ZCTA5 49689,32674,28.2,4.0,10.1
8600000US49690,ZCTA5 49690,69679,6.7,3.4,41.9
8600000US49701,ZCTA5 49701,35956,13.3,15.9,27.1
8600000US49705,ZCTA5 49705,39792,28.4,7.4,10.1
8600000US49706,ZCTA5 49706,43077,11.9,6.1,21.5
8600000US49707,ZCTA5 49707,38188,18.7,6.2,17.3
8600000US49709,ZCTA5 49709,36300,14.5,7.9,9.1
8600000US49710,ZCTA5 49710,77232,1.3,0.0,23.4
8600000US49712,ZCTA5 49712,48442,13.8,5.2,26.1
8600000US49713,ZCTA5 49713,51042,12.5,7.1,21.0
8600000US49715,ZCTA5 49715,48646,11.7,6.2,23.5
8600000US49716,ZCTA5 49716,45208,5.5,5.0,27.6
8600000US49717,ZCTA5 49717,100469,0.0,0.0,58.8
8600000US49718,ZCTA5 49718,49130,11.1,8.0,13.0
8600000US49719,ZCTA5 49719,35833,10.3,5.8,24.8
8600000US49720,ZCTA5 49720,45075,12.0,5.5,33.9
8600000US49721,ZCTA5 49721,37965,20.2,9.2,15.6
8600000US49722,ZCTA5 49722,45167,44.7,5.3,9.4
8600000US49724,ZCTA5 49724,52308,11.6,4.5,16.9
8600000US49725,ZCTA5 49725,29375,12.4,5.8,25.2
8600000US49726,ZCTA5 49726,43983,4.7,8.0,24.5
8600000US49727,ZCTA5 49727,43783,14.4,7.5,18.8
8600000US49728,ZCTA5 49728,30875,17.1,4.0,12.4
8600000US49729,ZCTA5 49729,45682,16.5,2.6,16.8
8600000US49730,ZCTA5 49730,50583,18.1,6.5,14.4
8600000US49733,ZCTA5 49733,40192,12.7,8.6,16.3
8600000US49735,ZCTA5 49735,48841,13.3,6.7,21.8
8600000US49736,ZCTA5 49736,36563,7.5,6.7,11.2
8600000US49738,ZCTA5 49738,42897,14.0,7.3,17.2
8600000US49740,ZCTA5 49740,61362,8.5,6.1,42.1
8600000US49743,ZCTA5 49743,38000,17.1,8.1,13.3
8600000US49744,ZCTA5 49744,45871,12.7,1.2,10.6
8600000US49745,ZCTA5 49745,44375,14.4,6.8,21.3
8600000US49746,ZCTA5 49746,39047,16.0,8.0,11.7
8600000US49747,ZCTA5 49747,36712,20.5,7.5,11.6
8600000US49748,ZCTA5 49748,32500,20.7,4.7,9.4
8600000US49749,ZCTA5 49749,46341,11.1,7.1,21.1
8600000US49751,ZCTA5 49751,41736,9.4,4.0,14.4
8600000US49752,ZCTA5 49752,53750,16.3,20.2,23.6
8600000US49753,ZCTA5 49753,41020,10.0,5.1,9.7
8600000US49755,ZCTA5 49755,43000,13.6,8.6,19.7
8600000US49756,ZCTA5 49756,33372,18.1,9.3,8.6
8600000US49757,ZCTA5 49757,50750,18.0,6.4,31.8
8600000US49759,ZCTA5 49759,42589,11.8,5.1,21.7
8600000US49760,ZCTA5 49760,37955,17.4,7.2,13.2
8600000US49762,ZCTA5 49762,39219,10.6,8.7,15.7
8600000US49764,ZCTA5 49764,65813,4.1,12.1,6.2
8600000US49765,ZCTA5 49765,35811,17.1,9.9,8.7
8600000US49766,ZCTA5 49766,35341,14.3,4.8,18.2
8600000US49768,ZCTA5 49768,38000,4.9,4.4,19.2
8600000US49769,ZCTA5 49769,40052,15.3,7.3,17.0
8600000US49770,ZCTA5 49770,52326,11.2,4.2,37.3
8600000US49774,ZCTA5 49774,45217,11.7,5.1,16.4
8600000US49775,ZCTA5 49775,39375,15.3,15.3,9.7
8600000US49776,ZCTA5 49776,39340,15.6,4.5,8.7
8600000US49777,ZCTA5 49777,54063,7.0,4.9,26.6
8600000US49779,ZCTA5 49779,38596,13.2,7.2,17.4
8600000US49780,ZCTA5 49780,47292,9.7,9.3,17.7
8600000US49781,ZCTA5 49781,39677,17.0,8.6,16.6
8600000US49782,ZCTA5 49782,46944,6.0,4.7,31.9
8600000US49783,ZCTA5 49783,37419,21.7,7.7,22.6
8600000US49788,ZCTA5 49788,36944,30.9,4.0,8.6
8600000US49791,ZCTA5 49791,46250,5.8,4.1,21.3
8600000US49793,ZCTA5 49793,29000,31.3,12.8,21.1
8600000US49795,ZCTA5 49795,36676,20.0,8.5,10.1
8600000US49796,ZCTA5 49796,46875,8.4,3.0,34.5
8600000US49799,ZCTA5 49799,39792,17.9,9.6,11.3
8600000US49801,ZCTA5 49801,45550,11.1,2.8,25.9
8600000US49802,ZCTA5 49802,38211,19.5,4.6,17.9
8600000US49805,ZCTA5 49805,56875,1.4,1.4,29.9
8600000US49806,ZCTA5 49806,41154,9.5,8.8,35.3
8600000US49807,ZCTA5 49807,49350,11.2,5.9,18.1
8600000US49808,ZCTA5 49808,38500,12.0,14.3,20.6
8600000US49812,ZCTA5 49812,37955,16.2,4.8,15.4
8600000US49814,ZCTA5 49814,49545,15.1,6.8,17.3
8600000US49815,ZCTA5 49815,37031,23.5,8.0,14.1
8600000US49816,ZCTA5 49816,44107,16.5,1.8,12.0
8600000US49817,ZCTA5 49817,37500,11.5,3.3,13.6
8600000US49818,ZCTA5 49818,45556,11.5,4.8,13.8
8600000US49819,ZCTA5 49819,60000,0.0,0.0,15.0
8600000US49820,ZCTA5 49820,29444,17.9,0.0,8.1
8600000US49821,ZCTA5 49821,41371,13.2,3.7,13.7
8600000US49822,ZCTA5 49822,39135,38.7,12.8,13.8
8600000US49825,ZCTA5 49825,33750,21.3,5.4,33.2
8600000US49826,ZCTA5 49826,34545,27.3,15.6,25.0
8600000US49827,ZCTA5 49827,32100,18.7,3.6,15.5
8600000US49829,ZCTA5 49829,32483,24.9,6.5,16.0
8600000US49831,ZCTA5 49831,59141,7.5,4.6,15.4
8600000US49833,ZCTA5 49833,80451,1.9,1.8,54.3
8600000US49834,ZCTA5 49834,26875,30.4,2.0,9.8
8600000US49835,ZCTA5 49835,38594,11.7,5.3,17.8
8600000US49836,ZCTA5 49836,34531,15.3,6.9,8.2
8600000US49837,ZCTA5 49837,51209,9.6,6.0,21.5
8600000US49838,ZCTA5 49838,33125,24.6,8.2,8.8
8600000US49839,ZCTA5 49839,33500,16.5,1.8,16.8
8600000US49840,ZCTA5 49840,40000,19.6,14.4,15.3
8600000US49841,ZCTA5 49841,41693,23.0,8.2,18.3
8600000US49847,ZCTA5 49847,39722,13.3,3.5,8.8
8600000US49848,ZCTA5 49848,40417,25.2,5.4,5.7
8600000US49849,ZCTA5 49849,44438,15.2,3.8,21.9
8600000US49852,ZCTA5 49852,28750,2.8,5.4,18.4
8600000US49853,ZCTA5 49853,42411,7.5,10.1,21.0
8600000US49854,ZCTA5 49854,33589,21.5,6.6,14.8
8600000US49855,ZCTA5 49855,44891,18.5,4.4,36.4
8600000US49858,ZCTA5 49858,40186,16.2,6.0,17.3
8600000US49861,ZCTA5 49861,44489,10.9,5.0,32.8
8600000US49862,ZCTA5 49862,41875,10.7,4.9,16.5
8600000US49863,ZCTA5 49863,43750,6.2,10.6,16.7
8600000US49864,ZCTA5 49864,36806,33.9,7.7,4.9
8600000US49866,ZCTA5 49866,51017,9.3,4.8,26.6
8600000US49868,ZCTA5 49868,33707,23.6,5.0,10.5
8600000US49870,ZCTA5 49870,47174,11.6,13.3,21.1
8600000US49871,ZCTA5 49871,36625,12.5,4.3,25.4
8600000US49872,ZCTA5 49872,43250,0.0,0.0,12.8
8600000US49873,ZCTA5 49873,35455,23.7,5.6,3.6
8600000US49874,ZCTA5 49874,37727,15.3,6.5,15.5
8600000US49876,ZCTA5 49876,54385,2.9,2.3,12.6
8600000US49877,ZCTA5 49877,54375,2.4,0.0,13.3
8600000US49878,ZCTA5 49878,46827,14.0,6.4,22.5
8600000US49879,ZCTA5 49879,33500,18.8,5.1,16.4
8600000US49880,ZCTA5 49880,41310,12.7,10.6,12.2
8600000US49881,ZCTA5 49881,40833,38.1,8.4,3.0
8600000US49883,ZCTA5 49883,33750,45.8,9.2,11.3
8600000US49884,ZCTA5 49884,28571,25.6,7.3,5.6
8600000US49885,ZCTA5 49885,50385,11.5,4.3,21.3
8600000US49886,ZCTA5 49886,41750,23.3,2.5,10.4
8600000US49887,ZCTA5 49887,37788,13.4,7.1,14.9
8600000US49891,ZCTA5 49891,37813,10.7,8.2,14.0
8600000US49892,ZCTA5 49892,52500,7.9,3.0,22.2
8600000US49893,ZCTA5 49893,60196,8.7,4.7,16.2
8600000US49894,ZCTA5 49894,44125,2.1,5.2,2.8
